Ref_No,Job_ID,Task_ID,DataCenter_ID,VM_ID,Job_Depth,Actual_CPU_Time,Start_Time,Finish_Time
HEFT00002,277,"278",2,2,3,0.7285817134625177,5532.414830166644,5533.143411880106
HEFT00002,225,"226",2,2,3,0.5773938084948895,5533.143411880106,5533.720805688601
HEFT00002,365,"366",2,2,3,0.39740820734368754,5533.720805688601,5534.118213895945
HEFT00002,449,"450",2,2,3,0.9733621310297167,5534.118213895945,5535.0915760269745
HEFT00002,243,"244",2,2,3,1.0957523398128615,5535.0915760269745,5536.187328366787
HEFT00002,342,"343",2,10,2,40.80280472242066,5497.104690193479,5537.907494915899
HEFT00002,416,"417",2,4,2,39.95036145797803,5502.246884150442,5542.19724560842
HEFT00002,410,"411",2,9,2,43.465573673725885,5509.538621741644,5553.00419541537
HEFT00002,411,"412",2,7,3,0.45402298850603984,5553.00419541537,5553.458218403876
HEFT00002,246,"247",2,5,2,45.89964419255466,5521.378271181019,5567.277915373574
HEFT00002,117,"118",2,0,2,56.5332921500667,5511.00382645094,5567.537118601007
HEFT00002,118,"119",2,8,3,0.6625816993464468,5567.537118601007,5568.1997003003535
HEFT00002,384,"385",2,10,2,40.40895665348944,5537.907494915899,5578.316451569389
HEFT00002,385,"386",2,7,3,1.13649425287349,5578.316451569389,5579.452945822262
HEFT00002,420,"421",2,4,2,57.70036939587135,5542.19724560842,5599.897615004292
HEFT00002,266,"267",2,5,2,33.21666932768767,5567.277915373574,5600.494584701261
HEFT00002,421,"422",2,3,3,0.6671767406278377,5599.897615004292,5600.56479174492
HEFT00002,432,"433",2,9,2,58.19434037984229,5553.00419541537,5611.198535795213
HEFT00002,433,"434",2,7,3,0.51149425287349,5611.198535795213,5611.710030048086
HEFT00002,404,"405",2,10,2,55.92713741834723,5578.316451569389,5634.243588987736
HEFT00002,155,"156",2,0,2,67.2778269172386,5567.537118601007,5634.814945518246
HEFT00002,405,"406",2,8,3,0.6135620915028994,5634.243588987736,5634.857151079239
HEFT00002,436,"437",2,4,2,40.938133838053545,5599.897615004292,5640.835748842345
HEFT00002,296,"297",2,5,2,49.74671969663905,5600.494584701261,5650.2413043979
HEFT00002,414,"415",2,10,2,35.01181580497541,5634.243588987736,5669.2554047927115
HEFT00002,452,"453",2,9,2,59.98415342478347,5611.198535795213,5671.182689219996
HEFT00002,492,"493",2,9,3,0.5546975546976682,5671.182689219996,5671.737386774694
HEFT00002,514,"515",2,9,3,0.6319176319175313,5671.737386774694,5672.369304406611
HEFT00002,564,"565",2,9,3,0.6962676962675687,5672.369304406611,5673.065572102879
HEFT00002,604,"605",2,9,3,0.7413127413128677,5673.065572102879,5673.806884844192
HEFT00002,544,"545",2,9,3,0.8700128700129426,5673.806884844192,5674.676897714205
HEFT00002,630,"631",2,9,3,0.5353925353929299,5674.676897714205,5675.212290249598
HEFT00002,558,"559",2,9,3,0.561132561132581,5675.212290249598,5675.77342281073
HEFT00002,785,"786",2,9,3,0.47104247104289243,5675.77342281073,5676.244465281773
HEFT00002,592,"593",2,9,3,0.8507078507082042,5676.244465281773,5677.095173132481
HEFT00002,684,"685",2,9,3,0.7670527670525189,5677.095173132481,5677.862225899534
HEFT00002,442,"443",2,4,2,37.62663035650985,5640.835748842345,5678.462379198855
HEFT00002,815,"816",2,9,3,0.728209927377975,5677.862225899534,5678.590435826912
HEFT00002,704,"705",2,9,3,0.8185328185327307,5678.590435826912,5679.4089686454445
HEFT00002,767,"768",2,9,3,0.4259974259975934,5679.4089686454445,5679.834966071442
HEFT00002,668,"669",2,9,3,0.9922779922781046,5679.834966071442,5680.82724406372
HEFT00002,909,"910",2,9,3,0.8828828828827682,5680.82724406372,5681.710126946603
HEFT00002,745,"746",2,9,3,0.9858429858431919,5681.710126946603,5682.695969932446
HEFT00002,122,"123",2,9,3,0.5225225225221948,5682.695969932446,5683.218492454968
HEFT00002,765,"766",2,9,3,0.6190476190477057,5683.218492454968,5683.837540074016
HEFT00002,690,"691",2,9,3,0.9214929214931544,5683.837540074016,5684.759032995509
HEFT00002,158,"159",2,9,3,0.3873873873872071,5684.759032995509,5685.146420382896
HEFT00002,857,"858",2,9,3,0.483912483912718,5685.146420382896,5685.630332866809
HEFT00002,941,"942",2,9,3,0.4002574002570327,5685.630332866809,5686.030590267066
HEFT00002,253,"254",2,9,3,0.6576576576580919,5686.030590267066,5686.688247924724
HEFT00002,779,"780",2,9,3,0.9794079794082791,5686.688247924724,5687.6676559041325
HEFT00002,128,"129",2,9,3,0.37451737451738154,5687.6676559041325,5688.04217327865
HEFT00002,907,"908",2,9,3,0.7606177606176061,5688.04217327865,5688.8027910392675
HEFT00002,302,"303",2,5,2,38.69752657740719,5650.2413043979,5688.938830975308
HEFT00002,927,"928",2,9,3,0.4899652899657667,5688.8027910392675,5689.292756329233
HEFT00002,42,"43",2,9,3,0.9472329472328056,5689.292756329233,5690.239989276466
HEFT00002,214,"215",2,9,3,0.6512226512222696,5690.239989276466,5690.891211927688
HEFT00002,58,"59",2,9,3,0.6769626769628303,5690.891211927688,5691.568174604651
HEFT00002,84,"85",2,9,3,0.7091377091373943,5691.568174604651,5692.277312313789
HEFT00002,431,"432",2,9,3,0.8378378378374691,5692.277312313789,5693.115150151626
HEFT00002,167,"168",2,0,2,58.521551331278715,5634.814945518246,5693.336496849524
HEFT00002,949,"950",2,9,3,0.9086053851569886,5693.115150151626,5694.023755536783
HEFT00002,150,"151",2,9,3,0.4131274131277678,5694.023755536783,5694.436882949911
HEFT00002,991,"992",2,9,3,0.8957528957525938,5694.436882949911,5695.332635845663
HEFT00002,176,"177",2,9,3,0.6061776061778801,5695.332635845663,5695.938813451841
HEFT00002,347,"348",2,9,3,0.7799227799223445,5695.938813451841,5696.718736231764
HEFT00002,206,"207",2,9,3,0.44530244530233176,5696.718736231764,5697.164038677066
HEFT00002,395,"396",2,9,3,0.9601029601026312,5697.164038677066,5698.124141637169
HEFT00002,315,"316",2,9,3,0.5096525096523692,5698.124141637169,5698.633794146821
HEFT00002,387,"388",2,9,3,0.93436293436298,5698.633794146821,5699.568157081184
HEFT00002,247,"248",2,9,3,0.6898326898326559,5699.568157081184,5700.257989771017
HEFT00002,422,"423",2,10,2,38.64467449349195,5669.2554047927115,5707.900079286203
HEFT00002,320,"321",2,5,2,40.9385210381688,5688.938830975308,5729.877352013476
HEFT00002,321,"322",2,9,3,0.5804375804373194,5729.877352013476,5730.457789593914
HEFT00002,450,"451",2,4,2,56.596136249524534,5678.462379198855,5735.05851544838
HEFT00002,451,"452",2,6,3,1.1938490214351987,5735.05851544838,5736.252364469815
HEFT00002,197,"198",2,0,2,54.60220145791027,5693.336496849524,5747.938698307435
HEFT00002,440,"441",2,10,2,47.09276453730581,5707.900079286203,5754.992843823509
HEFT00002,456,"457",2,4,2,40.31826189313506,5735.05851544838,5775.376777341515
HEFT00002,457,"458",2,2,3,0.534197264219074,5775.376777341515,5775.910974605734
HEFT00002,344,"345",2,5,2,54.15584481447968,5729.877352013476,5784.033196827956
HEFT00002,345,"346",2,2,3,0.6061915046793729,5784.033196827956,5784.6393883326355
HEFT00002,444,"445",2,10,2,48.03966351645886,5754.992843823509,5803.032507339968
HEFT00002,445,"446",2,6,3,1.1192917054986538,5803.032507339968,5804.151799045467
HEFT00002,209,"210",2,0,2,58.19012774155999,5747.938698307435,5806.128826048995
HEFT00002,540,"541",2,0,3,0.42511346444825904,5806.128826048995,5806.553939513443
HEFT00002,210,"211",2,2,3,0.6922120965573413,5806.128826048995,5806.821038145552
HEFT00002,482,"483",2,0,3,0.4350260148621601,5806.553939513443,5806.988965528305
HEFT00002,360,"361",2,5,2,47.21027568568479,5784.033196827956,5831.243472513641
HEFT00002,466,"467",2,4,2,56.22625195882938,5775.376777341515,5831.603029300344
HEFT00002,518,"519",2,4,3,0.8875346260383594,5831.603029300344,5832.4905639263825
HEFT00002,484,"485",2,4,3,0.5551246537397674,5832.4905639263825,5833.045688580122
HEFT00002,562,"563",2,4,3,0.6049861495848745,5833.045688580122,5833.650674729707
HEFT00002,528,"529",2,4,3,0.4554016620495531,5833.650674729707,5834.106076391757
HEFT00002,757,"758",2,4,3,0.7711911357337158,5834.106076391757,5834.87726752749
HEFT00002,628,"629",2,4,3,0.8986149584488885,5834.87726752749,5835.775882485939
HEFT00002,666,"667",2,4,3,0.4110803324101653,5835.775882485939,5836.1869628183495
HEFT00002,586,"587",2,4,3,0.8542936288085912,5836.1869628183495,5837.041256447158
HEFT00002,620,"621",2,4,3,0.7933518005538645,5837.041256447158,5837.834608247712
HEFT00002,600,"601",2,4,3,0.42770083102459466,5837.834608247712,5838.2623090787365
HEFT00002,730,"731",2,4,3,0.3999999999996362,5838.2623090787365,5838.662309078736
HEFT00002,618,"619",2,4,3,0.8875346260383594,5838.662309078736,5839.5498437047745
HEFT00002,734,"735",2,4,3,0.35567867036024836,5839.5498437047745,5839.905522375135
HEFT00002,662,"663",2,4,3,0.3279778393352899,5839.905522375135,5840.23350021447
HEFT00002,781,"782",2,4,3,0.5329639889196187,5840.23350021447,5840.76646420339
HEFT00002,749,"750",2,4,3,0.6437673130194526,5840.76646420339,5841.410231516409
HEFT00002,678,"679",2,4,3,0.8155124653740131,5841.410231516409,5842.225743981783
HEFT00002,809,"810",2,4,3,0.6105263157896843,5842.225743981783,5842.836270297573
HEFT00002,919,"920",2,4,3,0.3390581717449095,5842.836270297573,5843.175328469318
HEFT00002,212,"213",2,4,3,0.5052631578946603,5843.175328469318,5843.680591627212
HEFT00002,251,"252",2,4,3,0.4831024930745116,5843.680591627212,5844.163694120287
HEFT00002,112,"113",2,4,3,0.472022160664892,5844.163694120287,5844.635716280952
HEFT00002,269,"270",2,4,3,0.49972299168985046,5844.635716280952,5845.135439272642
HEFT00002,34,"35",2,4,3,0.3833795013852068,5845.135439272642,5845.518818774027
HEFT00002,959,"960",2,4,3,0.6382271468146428,5845.518818774027,5846.1570459208415
HEFT00002,40,"41",2,4,3,0.44986149584474333,5846.1570459208415,5846.606907416686
HEFT00002,239,"240",2,4,3,0.566204986149387,5846.606907416686,5847.173112402836
HEFT00002,853,"854",2,4,3,0.8653739612191202,5847.173112402836,5848.038486364055
HEFT00002,955,"956",2,4,3,0.30581717451514123,5848.038486364055,5848.34430353857
HEFT00002,44,"45",2,4,3,0.5440443213292383,5848.34430353857,5848.888347859899
HEFT00002,60,"61",2,4,3,0.8376731301941618,5848.888347859899,5849.726020990093
HEFT00002,230,"231",2,0,2,43.443288078923615,5806.988965528305,5850.432253607229
HEFT00002,144,"145",2,4,3,0.7213296398895181,5849.726020990093,5850.447350629983
HEFT00002,231,"232",2,1,3,0.6055752212387233,5850.432253607229,5851.037828828467
HEFT00002,403,"404",2,4,3,0.7655474505618258,5850.447350629983,5851.212898080545
HEFT00002,138,"139",2,4,3,0.42216066481978487,5851.212898080545,5851.635058745364
HEFT00002,162,"163",2,4,3,0.6271468144041137,5851.635058745364,5852.2622055597685
HEFT00002,184,"185",2,4,3,0.6603878116347914,5852.2622055597685,5852.922593371403
HEFT00002,200,"201",2,4,3,0.7878116343490547,5852.922593371403,5853.710405005752
HEFT00002,261,"262",2,4,3,0.5274238227148089,5853.710405005752,5854.237828828467
HEFT00002,375,"376",2,4,3,0.5883656509695356,5854.237828828467,5854.826194479437
HEFT00002,208,"209",2,4,3,0.7545706371192864,5854.826194479437,5855.580765116556
HEFT00002,172,"173",2,4,3,0.6659279778396012,5855.580765116556,5856.246693094396
HEFT00002,237,"238",2,4,3,0.8265927977836327,5856.246693094396,5857.073285892179
HEFT00002,293,"294",2,4,3,0.36675900276986795,5857.073285892179,5857.440044894949
HEFT00002,245,"246",2,4,3,0.859833795013401,5857.440044894949,5858.2998786899625
HEFT00002,413,"414",2,4,3,0.7268698060943279,5858.2998786899625,5859.026748496057
HEFT00002,351,"352",2,4,3,0.3445983379497193,5859.026748496057,5859.3713468340065
HEFT00002,355,"356",2,4,3,0.7988919667586742,5859.3713468340065,5860.170238800765
HEFT00002,464,"465",2,10,2,57.85224760243,5803.032507339968,5860.884754942398
HEFT00002,429,"430",2,4,3,0.8762889948184238,5860.170238800765,5861.046527795584
HEFT00002,289,"290",2,4,3,0.7047091412741793,5861.046527795584,5861.751236936858
HEFT00002,496,"497",2,10,3,0.976481994459391,5860.884754942398,5861.8612369368575
HEFT00002,227,"228",2,4,3,0.31664819944580813,5861.751236936858,5862.067885136304
HEFT00002,554,"555",2,10,3,0.4576352270833013,5861.8612369368575,5862.318872163941
HEFT00002,156,"157",2,4,3,0.5933692991056887,5862.067885136304,5862.661254435409
HEFT00002,598,"599",2,10,3,0.5589643357661771,5862.318872163941,5862.877836499707
HEFT00002,198,"199",2,4,3,0.6825100421374373,5862.661254435409,5863.343764477547
HEFT00002,534,"535",2,10,3,0.8579189535867044,5862.877836499707,5863.735755453294
HEFT00002,467,"468",2,4,3,0.4664819944600822,5863.343764477547,5863.810246472007
HEFT00002,538,"539",2,10,3,0.41231246474853833,5863.735755453294,5864.148067918042
HEFT00002,580,"581",2,10,3,0.9204737732652575,5864.148067918042,5865.0685416913075
HEFT00002,574,"575",2,10,3,0.6666666666669698,5865.0685416913075,5865.735208357974
HEFT00002,650,"651",2,10,3,0.6553863508179347,5865.735208357974,5866.390594708792
HEFT00002,578,"579",2,10,3,0.7343485617593615,5866.390594708792,5867.124943270552
HEFT00002,698,"699",2,10,3,0.6384658770448368,5867.124943270552,5867.763409147597
HEFT00002,739,"740",2,10,3,0.4636209813870664,5867.763409147597,5868.227030128984
HEFT00002,694,"695",2,10,3,0.31133671742827573,5868.227030128984,5868.538366846412
HEFT00002,656,"657",2,10,3,0.5313028764803676,5868.538366846412,5869.069669722892
HEFT00002,841,"842",2,10,3,0.7061477721372285,5869.069669722892,5869.7758174950295
HEFT00002,722,"723",2,10,3,0.7851099830795647,5869.7758174950295,5870.560927478109
HEFT00002,692,"693",2,10,3,0.8809926677949989,5870.560927478109,5871.441920145904
HEFT00002,921,"922",2,10,3,0.36209813874756946,5871.441920145904,5871.804018284652
HEFT00002,861,"862",2,10,3,0.33389734912543645,5871.804018284652,5872.137915633777
HEFT00002,660,"661",2,10,3,0.6215454032717389,5872.137915633777,5872.759461037049
HEFT00002,759,"760",2,10,3,0.6102650874227038,5872.759461037049,5873.3697261244715
HEFT00002,973,"974",2,10,3,0.8076706147776349,5873.3697261244715,5874.177396739249
HEFT00002,737,"738",2,10,3,0.5087422447832068,5874.177396739249,5874.686138984032
HEFT00002,825,"826",2,10,3,0.7399887196843338,5874.686138984032,5875.426127703717
HEFT00002,783,"784",2,10,3,0.6328257191198645,5875.426127703717,5876.058953422837
HEFT00002,743,"744",2,10,3,0.7174280879862636,5876.058953422837,5876.776381510823
HEFT00002,843,"844",2,10,3,0.5369430344053399,5876.776381510823,5877.313324545228
HEFT00002,865,"866",2,10,3,0.9204737732652575,5877.313324545228,5878.233798318493
HEFT00002,997,"998",2,10,3,0.8245910885507328,5878.233798318493,5879.058389407044
HEFT00002,901,"902",2,10,3,0.5707839819515357,5879.058389407044,5879.629173388996
HEFT00002,88,"89",2,10,3,0.9204737732652575,5879.629173388996,5880.549647162261
HEFT00002,726,"727",2,10,3,0.6892272983641305,5880.549647162261,5881.238874460625
HEFT00002,931,"932",2,10,3,0.4749012972361015,5881.238874460625,5881.713775757861
HEFT00002,751,"752",2,10,3,0.3902989283697025,5881.713775757861,5882.104074686231
HEFT00002,893,"894",2,10,3,0.49746192893417174,5882.104074686231,5882.601536615165
HEFT00002,951,"952",2,10,3,0.7512690355333689,5882.601536615165,5883.352805650698
HEFT00002,22,"23",2,10,3,0.7738296672305296,5883.352805650698,5884.126635317929
HEFT00002,965,"966",2,10,3,0.8358714043997679,5884.126635317929,5884.962506722329
HEFT00002,68,"69",2,10,3,0.5482233502534655,5884.962506722329,5885.510730072582
HEFT00002,362,"363",2,5,2,54.90406215310577,5831.243472513641,5886.147534666747
HEFT00002,36,"37",2,10,3,0.869179100650399,5885.510730072582,5886.379909173233
HEFT00002,100,"101",2,10,3,0.8133107727016977,5886.379909173233,5887.193219945934
HEFT00002,367,"368",2,10,3,0.4467005076139685,5887.193219945934,5887.639920453548
HEFT00002,937,"938",2,10,3,0.5989847715736687,5887.639920453548,5888.238905225122
HEFT00002,72,"73",2,10,3,0.7907501410036275,5888.238905225122,5889.029655366126
HEFT00002,174,"175",2,10,3,0.8922729836431245,5889.029655366126,5889.921928349769
HEFT00002,152,"153",2,10,3,0.7625493513814945,5889.921928349769,5890.68447770115
HEFT00002,14,"15",2,10,3,0.34517766497447155,5890.68447770115,5891.029655366125
HEFT00002,255,"256",2,10,3,0.48618161308513663,5891.029655366125,5891.51583697921
HEFT00002,216,"217",2,10,3,0.6779469825150954,5891.51583697921,5892.193783961725
HEFT00002,401,"402",2,10,3,0.9091934574171319,5892.193783961725,5893.102977419142
HEFT00002,263,"264",2,10,3,0.37337845459660457,5893.102977419142,5893.476355873739
HEFT00002,399,"400",2,10,3,0.8527918781728658,5893.476355873739,5894.3291477519115
HEFT00002,90,"91",2,10,3,0.4184997179918355,5894.3291477519115,5894.747647469903
HEFT00002,343,"344",2,10,3,0.6046249294977315,5894.747647469903,5895.352272399401
HEFT00002,437,"438",2,10,3,0.4297800338408706,5895.352272399401,5895.782052433242
HEFT00002,443,"444",2,10,3,0.9035532994921596,5895.782052433242,5896.685605732734
HEFT00002,232,"233",2,0,2,55.11498992156157,5850.432253607229,5905.54724352879
HEFT00002,233,"234",2,4,3,0.577285318559916,5905.54724352879,5906.12452884735
HEFT00002,390,"391",2,5,2,40.41031492264938,5886.147534666747,5926.557849589396
HEFT00002,308,"309",2,0,2,47.88403016549728,5905.54724352879,5953.4312736942875
HEFT00002,309,"310",2,10,3,0.37337845459660457,5953.4312736942875,5953.804652148884
HEFT00002,408,"409",2,5,2,39.96079784226549,5926.557849589396,5966.5186474316615
HEFT00002,409,"410",2,7,3,0.5545977011497598,5966.5186474316615,5967.073245132811
HEFT00002,310,"311",2,0,2,37.57590991557845,5953.4312736942875,5991.007183609866
HEFT00002,311,"312",2,7,3,1.0287356321841798,5991.007183609866,5992.03591924205
HEFT00002,424,"425",2,5,2,43.209191002308216,5966.5186474316615,6009.72783843397
HEFT00002,425,"426",2,7,3,0.5905172413795299,6009.72783843397,6010.318355675349
HEFT00002,330,"331",2,0,2,51.460440850152736,5991.007183609866,6042.467624460019
HEFT00002,331,"332",2,10,3,0.32261703327731084,6042.467624460019,6042.790241493296
HEFT00002,426,"427",2,5,2,53.066948513871466,6009.72783843397,6062.794786947841
HEFT00002,427,"428",2,3,3,0.6977811782708159,6062.794786947841,6063.492568126112
HEFT00002,382,"383",2,0,2,33.98611361062194,6042.467624460019,6076.453738070641
HEFT00002,383,"384",2,4,3,0.6991689750693695,6076.453738070641,6077.15290704571
HEFT00002,446,"447",2,5,2,44.74044333019174,6062.794786947841,6107.535230278033
HEFT00002,568,"569",2,5,3,0.6934343434340917,6107.535230278033,6108.228664621467
HEFT00002,524,"525",2,5,3,0.47626262626272364,6108.228664621467,6108.70492724773
HEFT00002,447,"448",2,6,3,1.32344366309826,6107.535230278033,6108.858673941131
HEFT00002,530,"531",2,5,3,0.6577870974415418,6108.70492724773,6109.362714345171
HEFT00002,516,"517",2,5,3,0.38030303030336654,6109.362714345171,6109.743017375475
HEFT00002,548,"549",2,5,3,0.4257575757574159,6109.743017375475,6110.168774951232
HEFT00002,532,"533",2,5,3,0.34494949494910543,6110.168774951232,6110.513724446181
HEFT00002,642,"643",2,5,3,0.7439393939393995,6110.513724446181,6111.257663840121
HEFT00002,582,"583",2,5,3,0.6025252525250835,6111.257663840121,6111.860189092646
HEFT00002,640,"641",2,5,3,0.7237373737370945,6111.860189092646,6112.583926466383
HEFT00002,648,"649",2,5,3,0.683333333333394,6112.583926466383,6113.267259799716
HEFT00002,590,"591",2,5,3,0.2944444444447072,6113.267259799716,6113.561704244161
HEFT00002,644,"645",2,5,3,0.32474747474770993,6113.561704244161,6113.886451718909
HEFT00002,817,"818",2,5,3,0.6429292929296935,6113.886451718909,6114.529381011838
HEFT00002,700,"701",2,5,3,0.37525252525210817,6114.529381011838,6114.90463353709
HEFT00002,897,"898",2,5,3,0.7186868686867456,6114.90463353709,6115.623320405777
HEFT00002,720,"721",2,5,3,0.5823232323227785,6115.623320405777,6116.2056436381
HEFT00002,696,"697",2,5,3,0.541919191919078,6116.2056436381,6116.747562830019
HEFT00002,953,"954",2,5,3,0.5267676767680314,6116.747562830019,6117.274330506787
HEFT00002,913,"914",2,5,3,0.3095959595957538,6117.274330506787,6117.583926466383
HEFT00002,983,"984",2,5,3,0.5368686868687291,6117.583926466383,6118.1207951532515
HEFT00002,915,"916",2,5,3,0.5873737373740369,6118.1207951532515,6118.7081688906255
HEFT00002,48,"49",2,5,3,0.28434343434309994,6118.7081688906255,6118.992512324969
HEFT00002,975,"976",2,5,3,0.3146464646461027,6118.992512324969,6119.307158789615
HEFT00002,732,"733",2,5,3,0.7085858585860478,6119.307158789615,6120.015744648201
HEFT00002,979,"980",2,5,3,0.4308080808077648,6120.015744648201,6120.4465527290085
HEFT00002,291,"292",2,5,3,0.6732323232326962,6120.4465527290085,6121.119785052241
HEFT00002,148,"149",2,5,3,0.40050505050476204,6121.119785052241,6121.520290102746
HEFT00002,56,"57",2,5,3,0.5722222222220807,6121.520290102746,6122.092512324968
HEFT00002,62,"63",2,5,3,0.45606060606041865,6122.092512324968,6122.5485729310285
HEFT00002,98,"99",2,5,3,0.5570707070710341,6122.5485729310285,6123.1056436380995
HEFT00002,933,"934",2,5,3,0.5671717171717319,6123.1056436380995,6123.672815355271
HEFT00002,132,"133",2,5,3,0.6227272727273885,6123.672815355271,6124.295542627999
HEFT00002,285,"286",2,5,3,0.6075757575754324,6124.295542627999,6124.903118385574
HEFT00002,154,"155",2,5,3,0.3550505050507127,6124.903118385574,6125.258168890625
HEFT00002,104,"105",2,5,3,0.3853535353537154,6125.258168890625,6125.6435224259785
HEFT00002,379,"380",2,5,3,0.5015151515153775,6125.6435224259785,6126.145037577494
HEFT00002,388,"389",2,0,2,49.824522814054944,6076.453738070641,6126.278260884696
HEFT00002,140,"141",2,5,3,0.5923142162928343,6126.145037577494,6126.737351793787
HEFT00002,313,"314",2,5,3,0.4813131313130725,6126.737351793787,6127.2186649251
HEFT00002,220,"221",2,5,3,0.3348484848484077,6127.2186649251,6127.553513409948
HEFT00002,463,"464",2,5,3,0.5520202020197758,6127.553513409948,6128.105533611968
HEFT00002,273,"274",2,5,3,0.49141414141377027,6128.105533611968,6128.596947753382
HEFT00002,229,"230",2,5,3,0.7338383838387017,6128.596947753382,6129.3307861372205
HEFT00002,349,"350",2,5,3,0.6580808080807401,6129.3307861372205,6129.988866945301
HEFT00002,92,"93",2,5,3,0.440909090909372,6129.988866945301,6130.429776036211
HEFT00002,453,"454",2,5,3,0.41565656565671816,6130.429776036211,6130.845432601867
HEFT00002,423,"424",2,5,3,0.5166666666664241,6130.845432601867,6131.362099268534
HEFT00002,441,"442",2,5,3,0.29949494949505606,6131.362099268534,6131.661594218029
HEFT00002,361,"362",2,5,3,0.4106060606063693,6131.661594218029,6132.072200278635
HEFT00002,465,"466",2,5,3,0.6378787878784351,6132.072200278635,6132.710079066514
HEFT00002,363,"364",2,5,3,0.4611111111107675,6132.710079066514,6133.171190177624
HEFT00002,391,"392",2,5,3,0.6984848484844406,6133.171190177624,6133.869675026109
HEFT00002,389,"390",2,5,3,0.5116161616160753,6133.869675026109,6134.381291187725
HEFT00002,460,"461",2,0,2,45.1780795855675,6126.278260884696,6171.456340470263
HEFT00002,461,"462",2,4,3,0.7379501385039475,6171.456340470263,6172.194290608767
HEFT00002,468,"469",2,0,2,45.921510400732586,6171.456340470263,6217.377850870996
HEFT00002,476,"477",2,0,3,0.32425617750868696,6217.377850870996,6217.702107048504
HEFT00002,469,"470",2,9,3,0.8055946588474399,6217.377850870996,6218.183445529843
HEFT00002,510,"511",2,0,3,0.5963157884489192,6217.702107048504,6218.298422836953
HEFT00002,550,"551",2,0,3,0.31417044881527545,6218.298422836953,6218.6125932857685
HEFT00002,504,"505",2,0,3,0.7730711043868723,6218.6125932857685,6219.385664390155
HEFT00002,556,"557",2,0,3,0.5713565305095472,6219.385664390155,6219.957020920665
HEFT00002,572,"573",2,0,3,0.29399899142754293,6219.957020920665,6220.2510199120925
HEFT00002,688,"689",2,0,3,0.40998487140677753,6220.2510199120925,6220.661004783499
HEFT00002,811,"812",2,0,3,0.4906707009577076,6220.661004783499,6221.151675484457
HEFT00002,596,"597",2,0,3,0.4856278366114566,6221.151675484457,6221.637303321068
HEFT00002,664,"665",2,0,3,0.41502773575393803,6221.637303321068,6222.052331056822
HEFT00002,622,"623",2,0,3,0.5864851235501192,6222.052331056822,6222.6388161803725
HEFT00002,875,"876",2,0,3,0.5259707513869216,6222.6388161803725,6223.164786931759
HEFT00002,879,"880",2,0,3,0.5562279374680656,6223.164786931759,6223.7210148692275
HEFT00002,716,"717",2,0,3,0.7680282400406213,6223.7210148692275,6224.489043109268
HEFT00002,851,"852",2,0,3,0.6469994957133167,6224.489043109268,6225.136042604981
HEFT00002,702,"703",2,0,3,0.6722138174482097,6225.136042604981,6225.80825642243
HEFT00002,969,"970",2,0,3,0.3847705496718845,6225.80825642243,6226.1930269721015
HEFT00002,775,"776",2,0,3,0.6419566313670657,6226.1930269721015,6226.834983603469
HEFT00002,672,"673",2,0,3,0.8234997478566584,6226.834983603469,6227.658483351325
HEFT00002,777,"778",2,0,3,0.389813414019045,6227.658483351325,6228.048296765344
HEFT00002,957,"958",2,0,3,0.5461422087746541,6228.048296765344,6228.594438974119
HEFT00002,905,"906",2,0,3,0.7528996469991398,6228.594438974119,6229.347338621118
HEFT00002,995,"996",2,0,3,0.4755421079171356,6229.347338621118,6229.822880729035
HEFT00002,763,"764",2,0,3,0.404942007059617,6229.822880729035,6230.227822736095
HEFT00002,803,"804",2,0,3,0.5410993444274936,6230.227822736095,6230.768922080522
HEFT00002,833,"834",2,0,3,0.44024205748883105,6230.768922080522,6231.209164138011
HEFT00002,706,"707",2,0,3,0.33434190620300797,6231.209164138011,6231.543506044214
HEFT00002,849,"850",2,0,3,0.7932425617755143,6231.543506044214,6232.33674860599
HEFT00002,96,"97",2,0,3,0.5763993948567077,6232.33674860599,6232.913148000846
HEFT00002,218,"219",2,0,3,0.5310136157340821,6232.913148000846,6233.4441616165805
HEFT00002,877,"878",2,0,3,0.7680282400406213,6233.4441616165805,6234.212189856621
HEFT00002,917,"918",2,0,3,0.339384770549259,6234.212189856621,6234.55157462717
HEFT00002,947,"948",2,0,3,0.30408472012095444,6234.55157462717,6234.855659347291
HEFT00002,46,"47",2,0,3,0.364599092284152,6234.855659347291,6235.220258439575
HEFT00002,50,"51",2,0,3,0.7982854261217653,6235.220258439575,6236.018543865697
HEFT00002,317,"318",2,0,3,0.46041351487656357,6236.018543865697,6236.478957380574
HEFT00002,80,"81",2,0,3,0.7781139687340328,6236.478957380574,6237.257071349308
HEFT00002,265,"266",2,0,3,0.5108421583463496,6237.257071349308,6237.767913507654
HEFT00002,108,"109",2,0,3,0.8184568835094979,6237.767913507654,6238.586370391164
HEFT00002,439,"440",2,0,3,0.5057992939991891,6238.586370391164,6239.092169685163
HEFT00002,182,"183",2,0,3,0.5511850731218146,6239.092169685163,6239.643354758285
HEFT00002,204,"205",2,0,3,0.6570852244076377,6239.643354758285,6240.300439982692
HEFT00002,271,"272",2,0,3,0.6671709531010492,6240.300439982692,6240.967610935793
HEFT00002,202,"203",2,0,3,0.6116994452850122,6240.967610935793,6241.579310381078
HEFT00002,16,"17",2,0,3,0.8234997478566584,6241.579310381078,6242.402810128935
HEFT00002,249,"250",2,0,3,0.374684820978473,6242.402810128935,6242.7774949499135
